gene	 prob_haploinsufficient 
CDH20	 0.4586900 
NCK2	 0.4578900 
LINC00955	 0.4577200 
VSNL1	 0.4574200 
C4BPA	 0.4573900 
FAM127A	 0.4566300 
FCGR2B	 0.4563700 
GOLGA7	 0.4561900 
PPP4C	 0.4554000 
TUBGCP3	 0.4552000 
EDN1	 0.4550400 
KRTAP2-2	 0.4546500 
TREX2	 0.4543300 
FRMD4B	 0.4539000 
SLC18A3	 0.4535500 
SLC25A4	 0.4533400 
GRIN3A	 0.4532700 
RTN4	 0.4531800 
S100A7	 0.4527400 
SUGT1	 0.4527200 
E2F4	 0.4525800 
BGN	 0.4522900 
MTCP1	 0.4521100 
AC005003.1	 0.4520800 
C20orf62	 0.4515700 
SYNGR1	 0.4512100 
NR2F6	 0.4511100 
PDP1	 0.4510600 
UCN	 0.4495800 
SOX3	 0.4494800 
PLN	 0.4494700 
RENBP	 0.4491600 
CDK2AP1	 0.4483900 
NUDCD3	 0.4478800 
C16orf47	 0.4475300 
CHST14	 0.4472700 
FAM19A5	 0.4468500 
GMNC	 0.4466600 
FAM127B	 0.4464200 
CRKL	 0.4460400 
NXF2	 0.4456800 
PDK3	 0.4454700 
GDAP1L1	 0.4453000 
FAM214A	 0.4452000 
ARL9	 0.4448500 
FBXO31	 0.4443900 
RAB11B	 0.4442000 
SSTR2	 0.4441600 
LRRC3B	 0.4441500 
FGF1	 0.4440600 
FABP3	 0.4432600 
OR52I2	 0.4427100 
KHDRBS3	 0.4423700 
GRINA	 0.4420300 
C12orf66	 0.4419200 
RGS6	 0.4419100 
GPR20	 0.4410000 
OR5B17	 0.4407500 
HOXD3	 0.4405100 
DNAJB12	 0.4401200 
EIF4H	 0.4398200 
REEP2	 0.4394100 
UST	 0.4393300 
SYT4	 0.4392400 
ZNF91	 0.4391900 
IFRG15	 0.4390000 
GAREML	 0.4389800 
RRAD	 0.4387900 
MTURN	 0.4387600 
RP5-850E9.3	 0.4380200 
MAB21L2	 0.4376900 
LEPROT	 0.4375400 
OR10A7	 0.4375100 
CEBPG	 0.4368800 
UBE2J1	 0.4365800 
KISS1R	 0.4364900 
SMKR1	 0.4363500 
DND1	 0.4361500 
HS3ST6	 0.4359500 
SULT2B1	 0.4355300 
C8orf88	 0.4350200 
TMEM88B	 0.4348700 
MACROD2	 0.4347200 
LRRC10	 0.4346900 
GAGE2D	 0.4344100 
LRRC59	 0.4343200 
CCDC120	 0.4340900 
OR51J1	 0.4339800 
TSC22D3	 0.4339000 
BCAP31	 0.4336600 
CMTM6	 0.4330200 
CTD-2132N18.3	 0.4324100 
ANKRD33B	 0.4322500 
KDM4D	 0.4319600 
MAGEB3	 0.4318300 
CKS1B	 0.4314000 
ABI2	 0.4312200 
CLASRP	 0.4307700 
RP11-680G10.1	 0.4306000 
TPBGL	 0.4300300 
GATAD1	 0.4297100 
RHOG	 0.4295200 
PRKCH	 0.4287800 
GATSL2	 0.4283700 
AC005481.5	 0.4280700 
LELP1	 0.4278900 
CHAF1B	 0.4276800 
EID1	 0.4274800 
C5orf30	 0.4274600 
RPL36A	 0.4273700 
GCLC	 0.4271800 
SYNJ1	 0.4270900 
BIRC2	 0.4270800 
ATP5G1	 0.4269100 
UBE2E3	 0.4264900 
COX6A1P2	 0.4260700 
NUDT3	 0.4253100 
CTNNA2	 0.4250100 
ITGA5	 0.4245500 
C1QL4	 0.4244000 
MAP7	 0.4243900 
JTB	 0.4243200 
RXRG	 0.4242100 
KLHL22	 0.4241900 
ZNF768	 0.4241100 
WSB1	 0.4229200 
SRSF10	 0.4227500 
PSD4	 0.4227200 
GPR137C	 0.4225900 
CYSTM1	 0.4225400 
NFKBIB	 0.4224500 
C20orf197	 0.4219500 
PRR23D1	 0.4218000 
SNIP1	 0.4216700 
NEDD1	 0.4215900 
AGTPBP1	 0.4215100 
AC112715.2	 0.4214300 
PFN2	 0.4212000 
CCDC163P	 0.4208200 
HOXC13	 0.4204800 
ZNF680	 0.4200000 
MAP1S	 0.4197000 
RP11-422N16.3	 0.4193900 
TBC1D22A	 0.4193700 
SRP9	 0.4193400 
CKS2	 0.4187800 
ELMOD2	 0.4182200 
ZNF689	 0.4178900 
LONRF3	 0.4177900 
AC011366.3	 0.4176600 
ZNF606	 0.4176500 
PDCD1	 0.4170600 
HSD11B1	 0.4169600 
OR52B1P	 0.4167500 
LIMD1	 0.4167300 
PRKRA	 0.4165300 
GPBP1	 0.4164400 
RTN2	 0.4164300 
AC096582.1	 0.4159400 
CISD2	 0.4158300 
FIBIN	 0.4158100 
TCF25	 0.4157200 
LYSMD2	 0.4155400 
PPP3R1	 0.4148100 
ZNF566	 0.4147500 
SDC3	 0.4145500 
DEXI	 0.4145000 
POLDIP2	 0.4140700 
NKX2-2	 0.4139200 
CD200	 0.4135900 
ZCCHC18	 0.4134200 
UBE2D3	 0.4127800 
RIMBP3B	 0.4124700 
GDF1	 0.4123700 
TMSB4X	 0.4120500 
CTXN1	 0.4112500 
RP11-1220K2.2	 0.4103900 
GBX1	 0.4098200 
CDK8	 0.4096400 
DEFB123	 0.4095600 
CBX3	 0.4095100 
ZNF626	 0.4088900 
CNEP1R1	 0.4086600 
PARVA	 0.4085400 
DEFB126	 0.4084200 
CTD-2207O23.12	 0.4084200 
YY2	 0.4078100 
MED9	 0.4077000 
AXIN1	 0.4076500 
EID3	 0.4076100 
NOTCH3	 0.4075700 
FAM43A	 0.4075400 
RFFL	 0.4072300 
DAB2	 0.4070100 
AC093157.1	 0.4069400 
TMEM198	 0.4066200 
CHST11	 0.4060200 
DEFB1	 0.4059000 
FOXO6	 0.4054600 
LY6G5C	 0.4054600 
GIMAP2	 0.4052700 
ISG15	 0.4052700 
FTCDNL1	 0.4052400 
CENPW	 0.4052300 
COL8A1	 0.4051000 
DEFB127	 0.4049400 
SDC2	 0.4049000 
AP000350.4	 0.4048300 
SMARCD3	 0.4046400 
KLF13	 0.4043200 
RP11-664I21.6	 0.4039200 
AKTIP	 0.4037900 
GIMAP1	 0.4035100 
MUC3A	 0.4034900 
SNX13	 0.4032800 
SALL3	 0.4032600 
C19orf25	 0.4031300 
CD52	 0.4028200 
IGLON5	 0.4027400 
MED30	 0.4025900 
C5AR1	 0.4024900 
APOC2	 0.4016400 
FPR2	 0.4013700 
NNAT	 0.4013600 
AP000758.1	 0.4010200 
RORA	 0.4009600 
ZNF605	 0.4008600 
DACT1	 0.4001700 
NCBP2	 0.3999400 
SMOX	 0.3996400 
EVX2	 0.3995500 
RP11-178C3.1	 0.3991100 
MEST	 0.3990800 
HAND2	 0.3990800 
ATP6V0E1	 0.3977400 
CNPY3	 0.3975700 
GPR174	 0.3975700 
SPACA5	 0.3971600 
PLCH1	 0.3964900 
C6orf100	 0.3961000 
DEFB128	 0.3959800 
ZNF729	 0.3958500 
FAM133A	 0.3958100 
C3orf65	 0.3955900 
ADM5	 0.3955500 
ZNF117	 0.3953100 
CDKN2C	 0.3952600 
MAP6	 0.3950700 
PCDH7	 0.3950500 
FYTTD1	 0.3950400 
CDKN2A	 0.3947400 
SPESP1	 0.3946500 
COX4I1	 0.3941600 
FAM110D	 0.3940200 
FKBP1B	 0.3935800 
COMMD9	 0.3935700 
IDNK	 0.3932200 
RIPK2	 0.3928200 
PTPRU	 0.3925100 
RGPD6	 0.3924500 
PABPN1	 0.3921600 
ZNF121	 0.3921100 
PARG	 0.3920900 
SPANXN1	 0.3919100 
AP003774.4	 0.3918300 
SMR3A	 0.3914700 
ACKR3	 0.3913400 
TMSB15A	 0.3905300 
MEGF10	 0.3904000 
PELI1	 0.3903800 
ZNF540	 0.3901400 
SLCO3A1	 0.3896100 
CRYBB2	 0.3895600 
SH2D1A	 0.3893500 
TMSB15B	 0.3888200 
TPM4	 0.3885200 
PROL1	 0.3885100 
RP11-661C8.3	 0.3884300 
DNASE1L1	 0.3883300 
NPRL2	 0.3881300 
DIRAS1	 0.3880000 
CCR1	 0.3877500 
C15orf57	 0.3877000 
SMR3B	 0.3871200 
SREK1IP1	 0.3871000 
AC092964.1	 0.3869600 
HIST1H4J	 0.3868300 
ZGLP1	 0.3868000 
SFTA3	 0.3867900 
OST4	 0.3866500 
ZNF805	 0.3863700 
AC004076.7	 0.3858200 
RILPL1	 0.3857200 
DVL3	 0.3854400 
FGF18	 0.3851700 
SASH3	 0.3849600 
SULT1A4	 0.3847700 
OOSP1	 0.3846000 
TNFAIP8	 0.3845200 
SPATA31A2	 0.3842300 
ENO2	 0.3839600 
PHKA2	 0.3839000 
SPANXN3	 0.3831500 
CARD16	 0.3827500 
LINC00998	 0.3824700 
GSKIP	 0.3822000 
KRTAP5-11	 0.3817700 
TSTD1	 0.3810700 
GUCA2B	 0.3809700 
OR52E8	 0.3807700 
CSF3	 0.3804600 
NDNF	 0.3802900 
ARID3B	 0.3802200 
APLP2	 0.3796600 
KCNJ8	 0.3796500 
TBPL1	 0.3790200 
TRNP1	 0.3788000 
RER1	 0.3787900 
ARL14EP	 0.3786400 
PLA2G15	 0.3783800 
PIANP	 0.3779100 
IGIP	 0.3778900 
G0S2	 0.3778800 
SHISA8	 0.3777700 
OR9I1	 0.3777300 
SPATA31A1	 0.3776100 
AL590708.2	 0.3775100 
STYX	 0.3774700 
MDS2	 0.3773700 
DEFB105A	 0.3771900 
TXNDC9	 0.3770100 
DDC8	 0.3768200 
AC023590.1	 0.3765700 
SPDYE2B	 0.3764800 
ZNF823	 0.3764000 
OR4F17	 0.3761400 
ANKRD63	 0.3755900 
NR1H2	 0.3750600 
ST20	 0.3748500 
DLEU2L	 0.3747600 
MAPK14	 0.3746600 
SLK	 0.3744100 
FADS1	 0.3738400 
ZNF318	 0.3738300 
RNGTT	 0.3738200 
AL031590.1	 0.3733500 
TPPP3	 0.3733100 
CHTF8	 0.3732400 
AC018867.2	 0.3731500 
NUTM2D	 0.3731300 
TMEM184B	 0.3729500 
SKP1	 0.3729400 
HNRNPCL1	 0.3727800 
FAM78A	 0.3725400 
PTGER3	 0.3721700 
FAM195A	 0.3719000 
CST6	 0.3718800 
SAR1A	 0.3717800 
KLC1	 0.3709500 
NR4A1	 0.3707400 
RPLP1	 0.3703900 
RP11-1085N6.3	 0.3702700 
SSBP4	 0.3702200 
MAGEB16	 0.3702100 
RP11-712L6.5	 0.3696100 
OR2A7	 0.3695900 
DMWD	 0.3691700 
AC136604.1	 0.3687900 
CXADR	 0.3686700 
CXCL10	 0.3686500 
CCRL2	 0.3686100 
EGFR	 0.3683700 
UBALD2	 0.3682000 
SBK1	 0.3681200 
CTB-186H2.3	 0.3679500 
CADPS2	 0.3678500 
PRKCA	 0.3677000 
ZNF416	 0.3670600 
C16orf54	 0.3668600 
CASS4	 0.3668200 
FRG2	 0.3663500 
NDRG3	 0.3656400 
MRPL33	 0.3655000 
SFN	 0.3654400 
DNAJB9	 0.3650700 
CDC25B	 0.3643000 
KB-1507C5.2	 0.3643000 
RPL36A-HNRNPH2	 0.3642500 
NIP7	 0.3641700 
FAM110B	 0.3641400 
ATP5EP2	 0.3639100 
DAZAP2	 0.3636900 
POLR1D	 0.3635700 
ALDH1A2	 0.3633100 
RP6-24A23.6	 0.3631700 
PBX3	 0.3630100 
PAK1IP1	 0.3626500 
SULT1A3	 0.3625100 
ZNF441	 0.3624000 
ADIPOR2	 0.3621800 
ANKRD13B	 0.3621700 
GPR12	 0.3617700 
AIP	 0.3616300 
YKT6	 0.3615700 
TSEN34	 0.3613000 
RP11-796G6.2	 0.3612300 
FAM110A	 0.3609100 
AC111200.1	 0.3608700 
SEC16A	 0.3604900 
HRK	 0.3603300 
TCF7L1	 0.3602200 
POLR2I	 0.3601500 
PRM3	 0.3595900 
MARVELD1	 0.3595800 
TPRX1	 0.3594700 
JDP2	 0.3592100 
DDN	 0.3590000 
AGAP10	 0.3589900 
NKX2-1	 0.3587400 
FBXO30	 0.3583500 
FAM72C	 0.3583300 
CEBPB	 0.3580900 
IL23A	 0.3580600 
ARTN	 0.3579300 
CRB3	 0.3578400 
PPP1R11	 0.3578100 
CD28	 0.3577900 
AP002956.1	 0.3576300 
GLRX3	 0.3575300 
ALX4	 0.3573600 
COX14	 0.3573000 
SEMG1	 0.3569700 
TTL	 0.3569500 
FLRT1	 0.3565100 
ZNF703	 0.3563600 
RRAGA	 0.3557000 
AP001631.10	 0.3552000 
ZNF564	 0.3550700 
AL035588.1	 0.3549600 
GAGE2C	 0.3546000 
MAPKAPK5	 0.3543500 
AREGB	 0.3540700 
C7orf25	 0.3538800 
ZNF410	 0.3533700 
VAPA	 0.3532500 
KRTAP21-1	 0.3532400 
POTEB	 0.3527700 
ARF3	 0.3527300 
AC011308.1	 0.3525200 
SPANXN4	 0.3524200 
PRKACB	 0.3512200 
KRTAP10-2	 0.3510300 
EGR1	 0.3509000 
TCEAL2	 0.3508200 
AC003002.6	 0.3501000 
PABPC1L2A	 0.3500400 
CCL3	 0.3498100 
PFDN2	 0.3497100 
MBD2	 0.3495700 
LLPH	 0.3492900 
ENSA	 0.3491700 
WBP2	 0.3491600 
ANKRD13D	 0.3491200 
C2orf27A	 0.3491000 
FEM1B	 0.3486500 
XRN2	 0.3485100 
HSD17B6	 0.3480700 
CTD-2600O9.1	 0.3475400 
RP11-167N24.6	 0.3475300 
GPR27	 0.3468200 
C19orf26	 0.3466300 
CITED4	 0.3463800 
GPM6B	 0.3462600 
RP11-17M16.1	 0.3456700 
ASCL2	 0.3455700 
ATP6C	 0.3453300 
CGA	 0.3451800 
C19orf84	 0.3451400 
GAGE12H	 0.3449400 
C16orf98	 0.3449300 
FXN	 0.3449100 
TWIST1	 0.3449100 
AL356356.1	 0.3446400 
FSHB	 0.3445200 
VCX	 0.3444400 
PPP2CB	 0.3441900 
C19orf12	 0.3441600 
TSG101	 0.3440700 
NDUFA8	 0.3440700 
SMIM19	 0.3439900 
ZBTB7B	 0.3436200 
AL035406.1	 0.3434700 
SLA	 0.3432500 
RP11-386G21.2	 0.3430200 
CSRNP1	 0.3426900 
ZFYVE21	 0.3425000 
CDKN2AIPNL	 0.3420500 
CTSS	 0.3417800 
EIF5AL1	 0.3414700 
SST	 0.3412800 
FAM19A2	 0.3410400 
FAM76B	 0.3406200 
WDFY4	 0.3400900 
UBE2Q2L	 0.3400500 
DPP6	 0.3399700 
AL162407.1	 0.3399100 
ZNF548	 0.3398200 
AC013468.1	 0.3386900 
ZBTB42	 0.3380200 
PNRC2	 0.3376300 
BCL10	 0.3370900 
PGBD4	 0.3370900 
SDHD	 0.3369700 
AL929472.1	 0.3369300 
VCX3B	 0.3368500 
C17orf75	 0.3366800 
ANKRD44	 0.3365700 
RNASE9	 0.3365500 
PDE1B	 0.3364600 
CIRBP	 0.3363600 
RABL5	 0.3362200 
C10orf10	 0.3360800 
ARL17B	 0.3357800 
CCL4L1	 0.3357600 
AC112205.1	 0.3357500 
LOR	 0.3345400 
CLTB	 0.3344300 
DDTL	 0.3343900 
ANXA8L1	 0.3343900 
RP11-830F9.6	 0.3343900 
USO1	 0.3341700 
MDFI	 0.3340200 
MYOCD	 0.3336400 
CCL15	 0.3333000 
XPNPEP1	 0.3329600 
ANAPC11	 0.3328500 
OR1L1	 0.3325800 
AC015989.1	 0.3324500 
CENPV	 0.3319400 
AC009802.1	 0.3319000 
DEFB104B	 0.3317600 
RP11-9B6.1	 0.3314200 
ZNF627	 0.3312400 
FAM19A1	 0.3311900 
PRAMEF7	 0.3307500 
RPL23	 0.3303100 
ADSS	 0.3297100 
DDT	 0.3295900 
GAGE13	 0.3295800 
PRAMEF15	 0.3292800 
MTDH	 0.3292400 
DRG1	 0.3289500 
SUMO3	 0.3284100 
THRA	 0.3274800 
POM121L2	 0.3274700 
MAGOHB	 0.3270600 
MARCKS	 0.3264800 
DEFB107A	 0.3263300 
WNT1	 0.3263000 
C1orf134	 0.3262600 
ZNF248	 0.3262100 
TRMT12	 0.3260700 
GNG5P2	 0.3259400 
AARD	 0.3258000 
TMEM106B	 0.3257600 
VASH1	 0.3256600 
RPS17	 0.3256600 
NRROS	 0.3256400 
LINC00692	 0.3254900 
ACVR1	 0.3254000 
AMN1	 0.3252600 
VOPP1	 0.3252300 
KCNK5	 0.3251800 
TLR8	 0.3240100 
RHBDL1	 0.3239400 
MAGED4	 0.3236700 
FRAT1	 0.3234900 
AL359736.1	 0.3229000 
NPIPA1	 0.3224800 
KRTAP4-4	 0.3221100 
TNFRSF9	 0.3215300 
PABPC1L2B	 0.3214200 
FAM205A	 0.3212100 
LY6E	 0.3211000 
CDC42EP5	 0.3210900 
EFNB3	 0.3205000 
SERTAD1	 0.3203700 
HMGN4	 0.3198600 
TMSB4Y	 0.3192300 
NFKBID	 0.3190500 
RNF121	 0.3190200 
FERD3L	 0.3187500 
ACTL8	 0.3183500 
TNFSF9	 0.3182300 
DCAF4L1	 0.3180600 
DPM2	 0.3178600 
OR2L8	 0.3177900 
AC120194.1	 0.3177500 
AC003043.1	 0.3176300 
AC090616.2	 0.3175000 
BAX	 0.3174600 
SHROOM3	 0.3170900 
CCL19	 0.3169100 
GTPBP2	 0.3166300 
SMIM10	 0.3163800 
HILPDA	 0.3163400 
RNASE13	 0.3162600 
RP11-1026M7.2	 0.3161700 
ZC3H10	 0.3161500 
RP11-404L6.2	 0.3157700 
OR7A17	 0.3157100 
IL6	 0.3153600 
CCL3L3	 0.3151700 
KRTAP9-2	 0.3151500 
FBXL7	 0.3149700 
NACC2	 0.3148400 
SPINK1	 0.3147600 
GDPD2	 0.3147300 
RAB3B	 0.3147300 
FAM20C	 0.3146500 
GUCY1A2	 0.3140900 
CXCL11	 0.3140800 
MRFAP1	 0.3140400 
IHH	 0.3139700 
OR10K1	 0.3135600 
RAB40AL	 0.3134200 
AL592284.1	 0.3133900 
RP11-826N14.2	 0.3133300 
CCDC85B	 0.3133100 
RP11-1105G2.3	 0.3132200 
OAZ2	 0.3131600 
LANCL2	 0.3128000 
MTFR1L	 0.3127900 
AC009041.2	 0.3127100 
DCN	 0.3123100 
SPACA5B	 0.3121000 
HOXB9	 0.3120200 
FAM78B	 0.3111100 
GPRASP1	 0.3109900 
AL162431.1	 0.3108600 
TSPY1	 0.3099900 
SAP30	 0.3099400 
AL390778.1	 0.3097400 
ARL5C	 0.3096700 
VCX3A	 0.3095800 
FAM208B	 0.3095700 
HMGN5	 0.3095700 
ZC2HC1A	 0.3095200 
SYT9	 0.3091100 
PRR24	 0.3090100 
ZNF395	 0.3088800 
KRTAP13-4	 0.3087600 
GRAPL	 0.3087300 
PAX9	 0.3086600 
SLC16A10	 0.3085300 
AL365202.1	 0.3083500 
MST4	 0.3079800 
C4orf3	 0.3079700 
AC073569.1	 0.3078400 
EHD2	 0.3076300 
C11orf57	 0.3074800 
EHBP1	 0.3074500 
AC005549.3	 0.3074100 
OR4F4	 0.3074100 
TP53I11	 0.3071800 
AC104057.1	 0.3071400 
SPIC	 0.3066800 
KCNJ2	 0.3065300 
GARS	 0.3065000 
GAPT	 0.3061900 
LTBR	 0.3058000 
EIF4EBP2	 0.3055200 
ZNF595	 0.3055000 
PGA4	 0.3054600 
AL590714.1	 0.3051800 
TMEM51	 0.3049500 
PDCL	 0.3048600 
CT45A6	 0.3047200 
PRAMEF18	 0.3043000 
PLGLB2	 0.3042100 
DCX	 0.3042000 
C6orf226	 0.3041900 
GNPAT	 0.3040300 
MED20	 0.3039400 
LYSMD3	 0.3038200 
AC108868.1	 0.3035100 
PAPPA-AS1	 0.3034900 
WARS	 0.3028800 
SYNDIG1	 0.3024900 
CTB-60B18.6	 0.3020600 
RGS8	 0.3018400 
KRTAP9-7	 0.3015600 
KCNJ9	 0.3013300 
PSMC4	 0.3010100 
ANKRD62	 0.3010000 
INS	 0.3009100 
SH3BGRL	 0.3008100 
CT45A1	 0.3004800 
SERF1B	 0.3001700 
PIK3R5	 0.3001300 
CCDC92	 0.2998500 
UBL4A	 0.2985500 
PRRT1	 0.2984500 
PRAMEF16	 0.2979000 
AP000688.1	 0.2975700 
KBTBD4	 0.2972500 
PRKCQ	 0.2972000 
RAPGEFL1	 0.2966200 
EID2	 0.2964800 
C2orf48	 0.2964000 
AC090427.1	 0.2963900 
RBMY1F	 0.2963700 
SPINK4	 0.2963400 
RAP2C	 0.2963100 
BHLHA9	 0.2959000 
ANAPC15	 0.2958100 
DEFB130	 0.2956300 
AC112721.1	 0.2956000 
SPATA31A3	 0.2952600 
ATP6V0E2	 0.2951700 
MBD3L4	 0.2949600 
TMCC2	 0.2946600 
COQ10B	 0.2942100 
TMEM238	 0.2938700 
CDH10	 0.2937900 
SPRN	 0.2937700 
ANKRD9	 0.2936300 
HS3ST3B1	 0.2934900 
GLP1R	 0.2934700 
HTR1E	 0.2934400 
GPR125	 0.2933600 
TSPY8	 0.2932800 
AC022400.2	 0.2931800 
C17orf112	 0.2930300 
TPST1	 0.2923900 
SRPK3	 0.2923500 
AC012360.1	 0.2923000 
AL161450.1	 0.2923000 
WDR47	 0.2921300 
PRAMEF13	 0.2918400 
DEFB105B	 0.2918400 
FAM222B	 0.2918200 
ATF5	 0.2916300 
MBD3L3	 0.2909700 
IL2RB	 0.2909500 
TRIM49D1	 0.2908600 
RBMY1E	 0.2905400 
RPS29	 0.2905300 
RBMY1A1	 0.2903500 
PRAMEF14	 0.2902600 
KRTAP9-9	 0.2895600 
MIER1	 0.2888100 
ZNF808	 0.2886600 
GPR107	 0.2885800 
TMEM41B	 0.2884200 
Sep-02	 0.2881500 
DAZ2	 0.2880000 
ANG	 0.2873800 
KAAG1	 0.2871500 
SLN	 0.2870100 
GUCA2A	 0.2869200 
RBMY1J	 0.2868200 
PRPS1L1	 0.2867300 
FAM90A26	 0.2865600 
GOLGA8N	 0.2864500 
GPSM3	 0.2864100 
SLC38A9	 0.2862800 
MAB21L1	 0.2862600 
PRAMEF3	 0.2862400 
AC026369.1	 0.2861500 
EMC3	 0.2856300 
NAIF1	 0.2856100 
RRP9	 0.2853300 
HOXA1	 0.2851400 
SECISBP2L	 0.2850000 
MRPL53	 0.2848500 
GATA5	 0.2847800 
RP11-1012A1.4	 0.2846800 
OTUD6A	 0.2846600 
MBP	 0.2844600 
NXPH3	 0.2844300 
KRTAP9-6	 0.2840600 
TSPY10	 0.2837100 
TMEM165	 0.2833900 
NUP50	 0.2833700 
CENPBD1	 0.2830300 
SPACA4	 0.2830300 
DEFB133	 0.2827000 
AC019206.1	 0.2826700 
PTP4A1	 0.2823600 
NPAT	 0.2823300 
KCNH7	 0.2818300 
SCYL3	 0.2815100 
ZNF501	 0.2812500 
SYCE2	 0.2807700 
ZNF385A	 0.2798000 
C17orf96	 0.2796500 
PAXIP1-AS2	 0.2794900 
BCL2L2-PABPN1	 0.2791300 
TSEN15	 0.2790600 
SLC25A37	 0.2788600 
ANKH	 0.2785600 
ZNF250	 0.2783000 
C11orf87	 0.2781600 
MKRN3	 0.2775600 
TMEM88	 0.2774300 
HIPK3	 0.2773300 
HES3	 0.2771100 
THAP4	 0.2763600 
LAG3	 0.2762300 
CLEC16A	 0.2759500 
CCDC124	 0.2757600 
MAPK10	 0.2755300 
TIA1	 0.2749300 
VSTM2A	 0.2727700 
HDGF	 0.2727200 
CLCN7	 0.2723800 
KCNG3	 0.2716700 
IGF1	 0.2716000 
MPZ	 0.2715800 
TRHR	 0.2711000 
TPST2	 0.2710900 
GIP	 0.2710800 
SSR1	 0.2706000 
RNF44	 0.2704400 
TBKBP1	 0.2703200 
SCGB1D2	 0.2703000 
FRMD3	 0.2702300 
TNFRSF13C	 0.2699300 
FAM101B	 0.2696200 
INSM1	 0.2689300 
GGPS1	 0.2686600 
CPSF4	 0.2676600 
PCMTD1	 0.2673500 
LAMP2	 0.2669800 
GALNT4	 0.2669100 
RGS17	 0.2668400 
OXLD1	 0.2663400 
STC2	 0.2658800 
PHF14	 0.2653300 
SERP1	 0.2652300 
NSMF	 0.2648200 
IGSF3	 0.2647400 
PDIK1L	 0.2643600 
GPR34	 0.2638700 
C15orf65	 0.2638700 
PPP3CC	 0.2637400 
PSMD7	 0.2636700 
GPR62	 0.2624600 
ZNF473	 0.2624100 
RALGPS2	 0.2622500 
FOS	 0.2617600 
MSX2	 0.2617300 
GABARAP	 0.2612900 
TMEM56	 0.2612700 
ZBTB14	 0.2611100 
HIST1H3C	 0.2606400 
PSKH1	 0.2601600 
OR8B12	 0.2599900 
TLX3	 0.2599300 
C7orf49	 0.2597100 
SLURP1	 0.2593400 
CLECL1	 0.2592900 
C16orf52	 0.2592800 
GTF3C4	 0.2592000 
IL1RAP	 0.2584600 
RP11-65D24.2	 0.2578700 
ZC3H8	 0.2573800 
AP001362.1	 0.2573000 
ATP5G3	 0.2572200 
GSX2	 0.2570200 
NHLH1	 0.2568300 
FAM89A	 0.2567200 
RP11-302B13.5	 0.2565600 
PTEN	 0.2565100 
FAM57A	 0.2561900 
MBNL2	 0.2560200 
PRR26	 0.2557600 
PDXP	 0.2555900 
BCAP29	 0.2555600 
KCND1	 0.2553600 
E2F2	 0.2550500 
CYTH2	 0.2549400 
GFI1	 0.2549200 
TLX2	 0.2548000 
ABHD17B	 0.2544200 
SMAGP	 0.2544100 
ANKRD40	 0.2543500 
CCDC8	 0.2539500 
COPRS	 0.2530500 
GNGT1	 0.2528700 
LYPD2	 0.2526700 
FSD1	 0.2519900 
RHOXF2B	 0.2514600 
ADAM22	 0.2510100 
IFIT2	 0.2509900 
CD58	 0.2509200 
TRAPPC3	 0.2508300 
PHLDA3	 0.2503600 
SNX3	 0.2492800 
FAM134A	 0.2491700 
PDIA6	 0.2491100 
CD74	 0.2488900 
HES5	 0.2488200 
BOD1	 0.2485300 
TFPI	 0.2477000 
NKAIN1	 0.2467800 
VSTM2L	 0.2466300 
H2AFJ	 0.2462700 
SLC6A4	 0.2460200 
KCNF1	 0.2459300 
FAM104A	 0.2458900 
C5AR2	 0.2458500 
PFKFB3	 0.2457900 
C11orf68	 0.2456200 
DHDDS	 0.2453300 
SLC51B	 0.2447500 
OPN1MW2	 0.2446400 
NR2C2AP	 0.2442200 
RP11-701P16.2	 0.2441800 
KCNE4	 0.2440900 
NEO1	 0.2439800 
FXYD1	 0.2439500 
RASGRP2	 0.2436000 
TMEM63C	 0.2434400 
TMED4	 0.2433900 
CALB1	 0.2430800 
PRRX1	 0.2429100 
ZFPM1	 0.2429000 
PTAFR	 0.2423200 
GUCD1	 0.2422800 
VASH2	 0.2421700 
ABRACL	 0.2417100 
CENPE	 0.2414600 
SPOCK2	 0.2414400 
CCL4	 0.2413400 
PPP1R1B	 0.2409800 
PAX3	 0.2406300 
AQP9	 0.2402700 
CPLX3	 0.2402700 
NAPA	 0.2398700 
GRHL1	 0.2395000 
C14orf1	 0.2392600 
RPN1	 0.2390000 
IGF2BP2	 0.2386100 
NR5A2	 0.2380700 
FYB	 0.2380300 
EIF6	 0.2378000 
CSGALNACT2	 0.2376600 
PPP1R3E	 0.2372900 
MSANTD3-TMEFF1	 0.2369700 
GOLT1A	 0.2367600 
NMT2	 0.2362700 
SAMD1	 0.2360500 
GOLPH3	 0.2358600 
C1orf220	 0.2355900 
MPP5	 0.2351000 
PAM16	 0.2350900 
SLC7A5	 0.2350500 
SRM	 0.2347900 
KIAA0513	 0.2347100 
ZNF17	 0.2346500 
PEMT	 0.2345600 
TAF4B	 0.2344600 
IPO8	 0.2344000 
ST6GAL1	 0.2341000 
ROMO1	 0.2340000 
FSD1L	 0.2338600 
DBP	 0.2337600 
HSBP1	 0.2335400 
MYLK2	 0.2333600 
FOXS1	 0.2332900 
DPM3	 0.2331800 
FAM101A	 0.2329600 
RIMS4	 0.2328100 
HN1L	 0.2327700 
MALL	 0.2324100 
SCGB2A1	 0.2323900 
ZNF525	 0.2316700 
PLXNB3	 0.2316300 
MXD1	 0.2316300 
BUD31	 0.2310900 
