EnsemblGene	HGNC	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000090263	MRPS33	169.4901041	0.642758168	0.415196799	1.538017125	0.124044428	0.99982942
ENSG00000184076	UQCR10	822.3204284	0.642397233	0.322473344	1.988126299	0.046797723	0.94403342
ENSG00000172586	CHCHD1	159.886006	0.642115864	0.448903924	1.415807927	0.156831748	0.99982942
ENSG00000122335	SERAC1	146.2532532	0.641903647	0.48435154	1.33450118	0.18203966	0.99982942
ENSG00000144802	NFKBIZ	3116.592053	0.641744117	0.386786577	1.655799959	0.097762336	0.99982942
ENSG00000232533	AC093673.5	81.76252715	0.641678341	0.524399627	1.238620396	0.215486111	0.99982942
ENSG00000117318	ID3	69.17049539	0.641646339	0.522170996	1.193621571	0.232626032	0.99982942
ENSG00000188185	LINC00265	72.28978272	0.64138957	0.538657257	1.1982899	0.230804177	0.99982942
ENSG00000087586	AURKA	234.5876694	0.641127543	0.539073284	1.131965079	0.257649116	0.99982942
ENSG00000143870	PDIA6	2216.910597	0.639979821	0.334146307	1.912690749	0.055787654	0.998695322
ENSG00000101144	BMP7	30.70639229	0.639356779	0.536751145	1.171885867	0.241242882	0.99982942
ENSG00000160917	CPSF4	210.9362815	0.639253529	0.404506263	1.576127001	0.114996538	0.99982942
ENSG00000042493	CAPG	1751.884	0.639044758	0.538993795	1.212935352	0.225154538	0.99982942
ENSG00000281103	TRG-AS1	280.0522007	0.638984229	0.448418547	1.42336677	0.15462986	0.99982942
ENSG00000213988	ZNF90	61.34334629	0.638957085	0.539234182	1.152025374	0.249310647	0.99982942
ENSG00000172301	COPRS	97.17549619	0.638916903	0.512139775	1.223536256	0.221127219	0.99982942
ENSG00000161179	YDJC	461.9276032	0.638401003	0.33739012	1.888662719	0.058937037	0.99982942
ENSG00000161914	ZNF653	32.00512375	0.637205461	0.532205986	1.23102988	0.218311689	0.99982942
ENSG00000140463	BBS4	256.8164416	0.637082347	0.502903549	1.290358088	0.196926357	0.99982942
ENSG00000128654	MTX2	240.2494406	0.636918049	0.389776794	1.630368438	0.103023651	0.99982942
ENSG00000171421	MRPL36	179.8426472	0.636624483	0.394770636	1.601572207	0.109250241	0.99982942
ENSG00000137700	SLC37A4	177.2608438	0.636165998	0.488443018	1.297536335	0.194446712	0.99982942
ENSG00000089876	DHX32	90.1398425	0.636069234	0.535685511	1.193297836	0.23275275	0.99982942
ENSG00000144504	ANKMY1	219.0244781	0.635730303	0.457269454	1.402884031	0.160651424	0.99982942
ENSG00000196937	FAM3C	658.5324598	0.635714307	0.408481242	1.54437851	0.122496663	0.99982942
ENSG00000146426	TIAM2	95.71409923	0.635376324	0.53308643	1.094741248	0.273630012	0.99982942
ENSG00000159352	PSMD4	1035.800136	0.635273592	0.291753743	2.176040817	0.029552209	0.790835333
ENSG00000137171	KLC4	120.9312695	0.635261065	0.51105625	1.211218173	0.225811799	0.99982942
ENSG00000163702	IL17RC	28.93209744	0.635073931	0.521969283	1.178946849	0.238419341	0.99982942
ENSG00000250299	MRPS31P4	39.06441624	0.634938557	0.535218682	1.225356542	0.220440913	0.99982942
ENSG00000198937	CCDC167	393.8899822	0.634512433	0.469776719	1.342265845	0.179509814	0.99982942
ENSG00000124733	MEA1	541.4042285	0.634399192	0.407723875	1.54895927	0.121391511	0.99982942
ENSG00000148090	AUH	159.5433029	0.634234338	0.498881864	1.247784239	0.212110082	0.99982942
ENSG00000196700	ZNF512B	26.18214773	0.634220797	0.537308833	1.126035834	0.260150352	0.99982942
ENSG00000121410	A1BG	85.29009925	0.634134772	0.483440404	1.300023288	0.193592988	0.99982942
ENSG00000116830	TTF2	173.7739975	0.634105755	0.476156132	1.31660581	0.18797079	0.99982942
ENSG00000103150	MLYCD	206.4334676	0.633691014	0.445636685	1.426942097	0.153596585	0.99982942
ENSG00000184730	APOBR	73.16197704	0.632680852	0.521414002	1.240637992	0.21473951	0.99982942
ENSG00000174990	CA5A	63.87446154	0.632534359	0.537674526	1.140176102	0.254212942	0.99982942
ENSG00000169116	PARM1	24.70793807	0.632478088	0.345098659	1.388874642	NA	NA
ENSG00000161618	ALDH16A1	325.5514017	0.632085813	0.450496901	1.402215743	0.160850832	0.99982942
ENSG00000109685	WHSC1	327.4281977	0.631975569	0.431456565	1.464150575	0.143152811	0.99982942
ENSG00000139998	RAB15	84.70327662	0.631868296	0.488114797	0.969528422	0.332281606	0.99982942
ENSG00000215908	CROCCP2	147.5198138	0.631382958	0.405465728	1.563608516	0.117909534	0.99982942
ENSG00000181513	ACBD4	86.2334812	0.631106576	0.537464561	1.171940175	0.241221076	0.99982942
ENSG00000109466	KLHL2	402.0089919	0.631079656	0.415590345	1.518938658	0.128777937	0.99982942
ENSG00000107890	ANKRD26	100.8730292	0.630978731	0.522433366	1.18766842	0.23496407	0.99982942
ENSG00000143185	XCL2	1602.252347	0.630782917	0.430608468	1.461143392	0.143976094	0.99982942
ENSG00000213015	ZNF580	79.61758538	0.630779331	0.523626185	1.186339726	0.235488164	0.99982942
ENSG00000184056	VPS33B	142.4044315	0.630496223	0.521595843	1.224964012	0.22058878	0.99982942
ENSG00000280474	RP11-216B9.8	53.72569947	0.630296681	0.533603601	1.121603655	0.262030997	0.99982942
ENSG00000159259	CHAF1B	103.3538405	0.629297052	0.528556757	1.213975074	NA	NA
ENSG00000100209	HSCB	46.68044059	0.628802714	0.526752751	1.155923251	0.247712551	0.99982942
ENSG00000065600	TMEM206	180.2125808	0.627356662	0.537465653	1.145102605	0.252166657	0.99982942
ENSG00000189298	ZKSCAN3	112.874372	0.626611681	0.529446516	1.115025409	0.264839533	0.99982942
ENSG00000144283	PKP4	53.94913242	0.626476579	0.53145564	1.209083729	0.22663068	0.99982942
ENSG00000184986	TMEM121	16.70298661	0.626005199	0.454737092	0.994551157	0.319954613	0.99982942
ENSG00000115163	CENPA	47.19618526	0.625902826	0.500765628	1.096212555	0.272985767	0.99982942
ENSG00000238121	LINC00426	225.7419223	0.625822098	0.473209478	1.319688733	0.186938963	0.99982942
ENSG00000171307	ZDHHC16	256.3771907	0.625683328	0.414160131	1.502604577	0.132941042	0.99982942
ENSG00000120370	GORAB	110.6822428	0.625479906	0.474313058	1.295372876	0.19519163	0.99982942
ENSG00000142871	CYR61	251.3716016	0.625220399	0.370991484	1.153673526	0.248634042	0.99982942
ENSG00000264112	RP11-159D12.2	68.49096543	0.624942016	0.539409187	1.222279458	0.221601965	0.99982942
ENSG00000211727	TRBV7-6	98.42137516	0.624886431	0.539284045	1.123731114	0.261127113	0.99982942
ENSG00000116824	CD2	4661.647151	0.624821567	0.397842283	1.562934449	0.118068014	0.99982942
ENSG00000132670	PTPRA	1640.512653	0.624668999	0.319315078	1.956145958	0.050447963	0.96140782
ENSG00000057294	PKP2	22.91880383	0.624595188	0.499113708	1.188966929	0.234452681	0.99982942
ENSG00000172590	MRPL52	203.0162787	0.624114079	0.424491882	1.466342502	0.142555002	0.99982942
ENSG00000135437	RDH5	26.03334799	0.623932373	0.495689199	1.586238817	0.112685146	0.99982942
ENSG00000204371	EHMT2	417.602103	0.623644532	0.406867942	1.531071158	0.125751807	0.99982942
ENSG00000104969	SGTA	411.4380979	0.623132437	0.420930309	1.473510494	0.140613436	0.99982942
ENSG00000104375	STK3	158.1571005	0.622890975	0.411004105	1.514809364	0.129820688	0.99982942
ENSG00000142669	SH3BGRL3	13053.79579	0.622727179	0.337247605	1.844413286	0.065122933	0.99982942
ENSG00000099901	RANBP1	614.4489469	0.622700195	0.335379217	1.854087507	0.063726642	0.99982942
ENSG00000179091	CYC1	931.549599	0.622274356	0.334866445	1.85612042	0.063436396	0.99982942
ENSG00000213614	HEXA	1064.382516	0.622093618	0.402230327	1.548591943	0.121479844	0.99982942
ENSG00000198721	ECI2	865.3073578	0.622071721	0.473216139	1.310962509	0.18987043	0.99982942
ENSG00000106462	EZH2	582.6600894	0.622064974	0.482188991	1.293499063	0.195838508	0.99982942
ENSG00000056558	TRAF1	1103.795928	0.622027648	0.346980385	1.785823246	0.074127882	0.99982942
ENSG00000141098	GFOD2	164.7250377	0.621983962	0.510715533	1.234655366	0.216958794	0.99982942
ENSG00000169410	PTPN9	488.5513474	0.621190984	0.421559237	1.483209481	0.138018763	0.99982942
ENSG00000204257	HLA-DMA	1110.172062	0.620238105	0.462503816	1.333800989	0.182269087	0.99982942
ENSG00000102309	PIN4	195.76957	0.620174608	0.450808763	1.371153096	0.170327236	0.99982942
ENSG00000077152	UBE2T	109.7377111	0.619702647	0.534774446	1.066239189	0.286315531	0.99982942
ENSG00000179943	FIZ1	56.33660446	0.619611284	0.514393049	1.205838714	0.227879685	0.99982942
ENSG00000040531	CTNS	128.236666	0.619527451	0.535957118	1.201865096	0.2294158	0.99982942
ENSG00000103550	KNOP1	66.7693379	0.618890286	0.535098305	1.174643441	0.240137396	0.99982942
ENSG00000135045	C9orf40	51.28631483	0.618850175	0.509730557	1.225062086	0.220551829	0.99982942
ENSG00000211817	TRAV38-2DV8	68.20708293	0.618842375	0.514104236	1.169358496	0.242259224	0.99982942
ENSG00000239672	NME1	316.9002032	0.618046328	0.429263559	1.419961846	0.155618789	0.99982942
ENSG00000243449	C4orf48	67.66854029	0.617994879	0.522164734	1.176877387	0.239244449	0.99982942
ENSG00000245025	RP11-875O11.1	47.8124244	0.617446418	0.508058888	1.196412789	0.231535513	0.99982942
ENSG00000163002	NUP35	162.80966	0.617253962	0.508429499	1.199152263	0.230468745	0.99982942
ENSG00000167740	CYB5D2	121.9827115	0.617223017	0.464407971	1.322126715	0.186125959	0.99982942
ENSG00000149196	C11orf73	653.3219577	0.616915802	0.348895204	1.766132793	0.077373573	0.99982942
ENSG00000146072	TNFRSF21	65.37618845	0.616758426	0.436856619	0.963086655	0.335504038	0.99982942
ENSG00000181610	MRPS23	250.9817542	0.616747954	0.365652274	1.686701557	0.091660753	0.99982942
ENSG00000139405	RITA1	207.1042947	0.616528887	0.436813941	1.405635547	0.159832375	0.99982942
ENSG00000269958	RP11-73M18.8	33.39949869	0.616211825	0.5386227	1.205194708	0.228128145	0.99982942
ENSG00000211801	TRAV21	77.31282612	0.615834152	0.535298725	1.042101301	0.297364716	0.99982942
ENSG00000114026	OGG1	265.2155421	0.615299049	0.502578071	1.214375874	0.224604224	0.99982942
ENSG00000004059	ARF5	1346.159655	0.615214126	0.295747734	2.078104003	0.037699781	0.881862698
ENSG00000172171	TEFM	106.2960826	0.615186502	0.475231406	1.284126381	0.199097739	0.99982942
ENSG00000103064	SLC7A6	339.7673104	0.615182761	0.471179785	1.299645745	0.193722413	0.99982942
ENSG00000100300	TSPO	1998.369277	0.614074594	0.358082329	1.718354845	0.085731911	0.99982942
ENSG00000106588	PSMA2	1707.208065	0.613315025	0.326002845	1.879633799	0.060158004	0.99982942
ENSG00000176788	BASP1	33.73576401	0.612859322	0.426214591	1.12175621	0.26196611	0.99982942
ENSG00000109065	NAT9	122.9206672	0.612507727	0.509838186	1.194464056	0.232296493	0.99982942
ENSG00000100994	PYGB	602.1080794	0.612400101	0.450922198	1.359353381	0.174034636	0.99982942
ENSG00000172172	MRPL13	501.0233471	0.612255612	0.420655339	1.451188654	0.146727335	0.99982942
ENSG00000180198	RCC1	131.3908733	0.612169488	0.493070293	1.210668623	0.226022432	0.99982942
ENSG00000176102	CSTF3	200.3589451	0.612147838	0.506435832	1.217161266	0.223542864	0.99982942
ENSG00000101003	GINS1	46.10198349	0.611900769	0.523242498	1.063677701	0.287474729	0.99982942
ENSG00000127564	PKMYT1	125.3493385	0.611800822	0.504904226	0.969800403	0.332145992	0.99982942
ENSG00000084754	HADHA	1474.043707	0.611652336	0.371717719	1.647606955	0.099433352	0.99982942
ENSG00000205500	AC013472.3	33.8002663	0.611554943	0.512053864	1.09230527	0.274698945	0.99982942
ENSG00000109943	CRTAM	9295.371169	0.611528193	0.447913505	1.340883493	0.179958282	0.99982942
ENSG00000071282	LMCD1	160.0282214	0.611525208	0.516432175	1.066101407	0.286377804	0.99982942
ENSG00000231890	DARS-AS1	36.41740917	0.611405722	0.527913319	1.071931911	0.283750616	0.99982942
ENSG00000147912	FBXO10	133.9702732	0.611366512	0.538413811	1.083382264	0.278638785	0.99982942
ENSG00000184292	TACSTD2	85.79626496	0.611250614	0.451695625	0.903244742	0.366396017	0.99982942
ENSG00000106367	AP1S1	28.73055689	0.610925782	0.532852365	1.023952934	0.305857506	0.99982942
ENSG00000205544	TMEM256	95.24785886	0.61091936	0.515460171	1.149282395	0.250439555	0.99982942
ENSG00000106399	RPA3	482.8733962	0.610855128	0.346609832	1.7589282	0.078589705	0.99982942
ENSG00000204475	NCR3	342.2082532	0.61079185	0.462332976	1.321049702	0.186484792	0.99982942
ENSG00000274012	Metazoa	339.8617465	0.610389206	0.477642174	1.256218774	0.209036662	0.99982942
ENSG00000187609	EXD3	51.50634571	0.610201958	0.539129327	1.142118974	0.25340457	0.99982942
ENSG00000179222	MAGED1	494.3010318	0.609936464	0.527545898	1.111786126	0.266230118	0.99982942
ENSG00000106415	GLCCI1	1183.903132	0.60976874	0.372298777	1.630597084	0.102975365	0.99982942
ENSG00000143851	PTPN7	2721.255233	0.609716977	0.322812041	1.886853166	0.059180078	0.99982942
ENSG00000166166	TRMT61A	181.0157382	0.609605429	0.504312205	1.201012135	0.229746494	0.99982942
ENSG00000134590	FAM127A	166.5969837	0.609436665	0.384762299	1.580201618	0.114060701	0.99982942
ENSG00000113580	NR3C1	4593.7999	0.609207269	0.410625262	1.482691505	0.138156393	0.99982942
ENSG00000112029	FBXO5	142.4236962	0.609173845	0.492584231	1.204635062	0.228344215	0.99982942
ENSG00000211959	IGHV4-39	33.27995927	0.609061451	0.410100514	0.949111572	0.342563869	0.99982942
ENSG00000176022	B3GALT6	278.2242528	0.608959453	0.390844958	1.557752775	0.119291865	0.99982942
ENSG00000118263	KLF7	100.9136101	0.60894371	0.515058067	1.17546244	0.239809755	0.99982942
ENSG00000101473	ACOT8	262.3023196	0.608720094	0.42684652	1.427478527	0.15344201	0.99982942
ENSG00000074071	MRPS34	335.0081536	0.60869338	0.394310166	1.539021516	0.123799044	0.99982942
ENSG00000170312	CDK1	242.6830204	0.608681801	0.538967253	1.020461216	0.307509774	0.99982942
ENSG00000169876	MUC17	49.11603963	0.608649668	0.471191888	1.084799867	0.278010304	0.99982942
ENSG00000154920	EME1	38.10365428	0.608430455	0.513659897	1.333498447	0.182368285	0.99982942
ENSG00000188706	ZDHHC9	62.06453483	0.607964212	0.475158601	1.039497858	0.298573254	0.99982942
ENSG00000022556	NLRP2	121.1254925	0.60783322	0.515804434	1.180190306	0.237924534	0.99982942
ENSG00000153006	SREK1IP1	129.3161761	0.607681676	0.476541623	1.27106279	0.203706312	0.99982942
ENSG00000004478	FKBP4	1904.372948	0.607572156	0.482341326	1.234366604	0.217066328	0.99982942
ENSG00000104043	ATP8B4	156.4626388	0.607550197	0.539407596	1.090663568	0.275420947	0.99982942
ENSG00000139168	ZCRB1	562.0372324	0.607358733	0.279102172	2.174914834	0.029636499	0.790835333
ENSG00000119772	DNMT3A	214.1984461	0.607269311	0.488263198	1.220678784	0.222207664	0.99982942
ENSG00000106477	CEP41	189.0136876	0.60666861	0.499782977	1.206357587	0.227679642	0.99982942
ENSG00000155307	SAMSN1	7025.076582	0.606630953	0.334444575	1.81319127	0.069802326	0.99982942
ENSG00000128849	CGNL1	26.75338071	0.60623195	0.511721878	0.98981644	0.322263848	0.99982942
ENSG00000272655	POLR2J4	67.23568808	0.605952243	0.536668407	1.167734519	0.242913868	0.99982942
ENSG00000011566	MAP4K3	218.1971464	0.605650848	0.533599504	1.037479861	0.299512277	0.99982942
ENSG00000196976	LAGE3	126.7842981	0.605286891	0.452827325	1.318067719	0.18748098	0.99982942
ENSG00000167535	CACNB3	51.38100912	0.605212436	0.532371007	1.179436622	0.238224359	0.99982942
ENSG00000143776	CDC42BPA	39.22103223	0.605196456	0.455451773	1.046076584	0.295525675	0.99982942
ENSG00000240694	PNMA2	36.61198777	0.605074682	0.532991222	1.111545101	0.266333788	0.99982942
ENSG00000172292	CERS6	158.7329737	0.604852906	0.528242564	1.126646599	0.259891929	0.99982942
ENSG00000103187	COTL1	6686.985405	0.604503055	0.387899437	1.545797026	0.122153596	0.99982942
ENSG00000066279	ASPM	116.9620177	0.603263947	0.538287505	1.077378596	0.281311162	0.99982942
ENSG00000229644	NAMPTP1	175.3042217	0.602383196	0.407295485	1.470854166	0.14133056	0.99982942
ENSG00000246223	LINC01550	183.4765969	0.602167523	0.499302866	1.197366577	0.231163705	0.99982942
ENSG00000117650	NEK2	66.19238946	0.601798721	0.525959725	1.142058509	0.2534297	0.99982942
ENSG00000171848	RRM2	457.4066383	0.60147744	0.475883707	1.125407565	0.260416367	0.99982942
ENSG00000166313	APBB1	776.5499272	0.601373251	0.374057803	1.6089074	0.107636591	0.99982942
ENSG00000142552	RCN3	21.38433933	0.60132286	0.410244307	0.989903512	NA	NA
ENSG00000168899	VAMP5	307.0718008	0.601188882	0.396833244	1.508370023	0.131459851	0.99982942
ENSG00000181625	SLX1B	165.2940046	0.601177027	0.531351135	1.207690101	0.227166487	0.99982942
ENSG00000155666	KDM8	49.71829591	0.601057756	0.514037823	1.246038082	0.212750414	0.99982942
ENSG00000235531	MSC-AS1	87.43276656	0.600130074	0.538117737	0.942787256	0.345789732	0.99982942
ENSG00000117724	CENPF	264.1232748	0.599799323	0.539243574	1.020498043	0.307492317	0.99982942
ENSG00000198715	GLMP	111.7809407	0.599790449	0.532423331	1.093079397	0.274358941	0.99982942
ENSG00000211793	TRAV9-2	18.45065544	0.599597179	0.503201091	1.06231522	0.288092607	0.99982942
ENSG00000198130	HIBCH	299.3807525	0.598821953	0.438103689	1.362024551	0.173190137	0.99982942
ENSG00000181396	OGFOD3	141.7279129	0.598811884	0.503429641	1.18364409	0.23655398	0.99982942
ENSG00000233493	TMEM238	33.77157818	0.598433562	0.533938018	1.076369206	0.281762169	0.99982942
ENSG00000185880	TRIM69	503.531804	0.598363177	0.339685418	1.757395868	0.078850357	0.99982942
ENSG00000070785	EIF2B3	260.5266125	0.598059512	0.480428758	1.229116888	0.219027984	0.99982942
ENSG00000005486	RHBDD2	2986.48824	0.597443304	0.330583432	1.804485683	0.071155202	0.99982942
ENSG00000174021	GNG5	896.2137197	0.597305963	0.373342899	1.596011606	0.110486202	0.99982942
ENSG00000122877	EGR2	622.7621616	0.597055751	0.402879162	1.486643228	0.137109064	0.99982942
ENSG00000069998	CECR5	214.1515318	0.596903159	0.38720917	1.536763093	0.124351334	0.99982942
ENSG00000184897	H1FX	1054.268342	0.59657876	0.354393968	1.679551723	0.093044567	0.99982942
ENSG00000162174	ASRGL1	45.37920826	0.596402156	0.538888938	1.093689471	0.274091194	0.99982942
ENSG00000280067	CTD-2600H12.2	23.44847664	0.596160305	0.494676796	1.301590501	0.193056409	0.99982942
ENSG00000104973	MED25	176.7877984	0.595652846	0.523861978	1.117224462	0.263898364	0.99982942
ENSG00000156265	MAP3K7CL	94.02757556	0.595608348	0.526100664	1.173187867	0.240720477	0.99982942
ENSG00000013725	CD6	4480.451146	0.595437062	0.354340931	1.673239855	0.094280087	0.99982942
ENSG00000125656	CLPP	657.2270492	0.594909022	0.330875093	1.794784972	0.072687966	0.99982942
ENSG00000122884	P4HA1	741.4708122	0.59483552	0.363258117	1.637622728	0.101500419	0.99982942
ENSG00000104756	KCTD9	251.7005315	0.594263231	0.436617728	1.352668726	0.176161486	0.99982942
ENSG00000279872	RP1-59D14.9	109.9474859	0.593957868	0.50711549	0.9567346	0.33870123	0.99982942
ENSG00000176340	COX8A	769.1669452	0.593873252	0.377594486	1.567926685	0.116898243	0.99982942
ENSG00000002330	BAD	235.9245355	0.593761762	0.359827799	1.648286195	0.099293956	0.99982942
ENSG00000183648	NDUFB1	218.1230959	0.59369513	0.47512749	1.241591846	0.214387192	0.99982942
ENSG00000167306	MYO5B	70.3625393	0.593109039	0.510293392	0.897212838	0.369605356	0.99982942
ENSG00000108219	TSPAN14	1906.572751	0.592919865	0.30414079	1.947628043	0.051459486	0.968818251
ENSG00000130958	SLC35D2	261.1534711	0.592770626	0.461620752	1.282271579	0.199747394	0.99982942
ENSG00000212907	MT-ND4L	1957.870021	0.592677945	0.406900879	1.452083047	0.146478515	0.99982942
ENSG00000197299	BLM	194.0696017	0.592219007	0.457939613	1.294814933	0.195384079	0.99982942
ENSG00000211795	TRAV8-6	68.27206213	0.591695342	0.50496384	1.02364457	0.306003185	0.99982942
ENSG00000120725	SIL1	219.9489957	0.591248714	0.405533797	1.458408635	0.144727942	0.99982942
ENSG00000093100	XXbac-B461K10.4	42.80218043	0.591023716	0.539044775	1.182837573	0.236873527	0.99982942
ENSG00000172057	ORMDL3	1031.269501	0.590965944	0.40518492	1.449690494	0.147144848	0.99982942
ENSG00000162576	MXRA8	20.60279243	0.590772005	0.336487495	1.545281613	0.122278161	0.99982942
