Row.names	ens_gene	ext_gene	chromosome_name	start_position	end_position	strand	logFC	logCPM	PValue	FDR
ENSG00000272159	ENSG00000272159	RP11-350N15.6	8	38408048	38408742	-1	-7.10106849341193	0.817336480202097	0.0270492976209653	0.121704029087035
ENSG00000046647	ENSG00000046647	GEMIN8	X	14008279	14029893	-1	-8.57316256736046	2.98062097106689	0.0270942553622466	0.121787159864135
ENSG00000257771	ENSG00000257771	RP11-70F11.8	12	49911953	49930320	1	1.52792521990035	0.918601951309812	0.0270909784579082	0.121787159864135
ENSG00000102245	ENSG00000102245	CD40LG	X	136648193	136660390	1	-7.81384259787501	1.38793579249657	0.0271310275108278	0.121830952226
ENSG00000163374	ENSG00000163374	YY1AP1	1	155659443	155689000	-1	-5.92105224232104	4.83614577704849	0.02712992088193	0.121830952226
ENSG00000167333	ENSG00000167333	TRIM68	11	4598672	4608259	-1	-5.78747312586077	2.87533080806623	0.0271336278958983	0.121830952226
ENSG00000236090	ENSG00000236090	LDHAP3	2	41819747	41820754	1	-1.52961928346877	0.45261198134273	0.0271283769812603	0.121830952226
ENSG00000205913	ENSG00000205913	SRRM2-AS1	16	2737076	2752600	-1	-1.97062452425317	-0.972861708354727	0.027156501635899	0.121900377294113
ENSG00000101464	ENSG00000101464	PIGU	20	34560542	34698790	-1	-10.2747285580098	3.64649745855529	0.0271897522781276	0.122016331710332
ENSG00000172164	ENSG00000172164	SNTB1	8	120535745	120813273	-1	-8.04284295413172	2.18473155889512	0.0272230248629282	0.122099015522384
ENSG00000183718	ENSG00000183718	TRIM52	5	181254417	181261139	-1	2.8193300845673	4.9872645825428	0.0272199406056312	0.122099015522384
ENSG00000231028	ENSG00000231028	LINC00271	6	135497801	135716055	1	-4.34876488286363	-0.644796470799923	0.0272340958972327	0.122111035130409
ENSG00000273703	ENSG00000273703	HIST1H2BM	6	27815044	27815424	1	-6.12332606594668	0.29269293779947	0.0272405537723275	0.122111035130409
ENSG00000104081	ENSG00000104081	BMF	15	40087890	40108892	-1	-7.79761858863895	1.37446529873727	0.0272598872254005	0.122145420732495
ENSG00000126249	ENSG00000126249	PDCD2L	19	34404384	34426168	1	-8.61119438603256	2.25718072193842	0.0272630777350879	0.122145420732495
ENSG00000197879	ENSG00000197879	MYO1C	17	1464098	1492812	-1	-7.78228992650837	5.3559672178029	0.0272805814443133	0.122190556376531
ENSG00000105325	ENSG00000105325	FZR1	19	3506273	3538330	1	3.97152862405585	1.42444444917735	0.0273114623397714	0.122295567955954
ENSG00000111450	ENSG00000111450	STX2	12	130789600	130839266	-1	-3.88911910971632	5.24127312111745	0.0273382190770384	0.122382060195985
ENSG00000102057	ENSG00000102057	KCND1	X	48961378	48971569	-1	-7.85067181507521	1.45893389387834	0.0273613838804276	0.122452430117386
ENSG00000116649	ENSG00000116649	SRM	1	11054584	11060024	-1	-5.77784560274213	6.58587880370085	0.0273839593869396	0.122520125146082
ENSG00000185298	ENSG00000185298	CCDC137	17	81666364	81673904	1	5.12787381969872	4.75420311206566	0.0274098181598082	0.122602469207062
ENSG00000143333	ENSG00000143333	RGS16	1	182598623	182604408	-1	-8.97476440470111	3.97704929760945	0.0274503611077685	0.122717066903906
ENSG00000198865	ENSG00000198865	CCDC152	5	42756801	42802360	1	-7.60003663627579	4.798879243921	0.0274446356823919	0.122717066903906
ENSG00000039123	ENSG00000039123	SKIV2L2	5	55307760	55425581	1	2.06574225376115	4.97335967364695	0.0274899556430476	0.122806457618211
ENSG00000204623	ENSG00000204623	ZNRD1-AS1	6	30001011	30061640	-1	-4.57298773280456	1.94977159828597	0.0274927571563356	0.122806457618211
ENSG00000282164	ENSG00000282164	PEG13	8	140094894	140099137	-1	-9.8657036460247	3.54438041129869	0.0274896215877588	0.122806457618211
ENSG00000130589	ENSG00000130589	HELZ2	20	63558086	63574239	-1	2.17432204416388	-0.287676440792086	0.0275064480992501	0.122834252481229
ENSG00000230572	ENSG00000230572	AC027612.3	2	91686102	91714745	-1	3.24156547216468	2.26652553497745	0.0275256569294992	0.122886666536231
ENSG00000178209	ENSG00000178209	PLEC	8	143915147	143976734	-1	-4.61610652188352	5.88088200010486	0.0275459750505156	0.122944003163047
ENSG00000148334	ENSG00000148334	PTGES2	9	128120693	128128462	-1	-9.21574068957082	3.42939161950055	0.0276360331137591	0.12331248958817
ENSG00000160226	ENSG00000160226	C21orf2	21	44328944	44339402	-1	-10.7740915281973	4.13192890388329	0.0276495424412682	0.123339306897624
ENSG00000233701	ENSG00000233701	PRR23C	3	139042102	139044892	-1	2.13370488772836	-0.25599592953461	0.0277061619310493	0.123558363687627
ENSG00000169814	ENSG00000169814	BTD	3	15601341	15645822	1	-10.1250471803029	3.50241825740709	0.0277255800969488	0.123596140830859
ENSG00000271425	ENSG00000271425	NBPF10	1	146064699	146144942	-1	2.82414642204343	6.68145068403557	0.0277296625321256	0.123596140830859
ENSG00000106392	ENSG00000106392	C1GALT1	7	7156934	7248651	1	-7.12184387025302	5.70393807847839	0.0277475532408508	0.123642375549247
ENSG00000053524	ENSG00000053524	MCF2L2	3	183178043	183428778	-1	1.27115493518167	0.707178111635478	0.0277837199713083	0.123770000641416
ENSG00000116106	ENSG00000116106	EPHA4	2	221418027	221574202	-1	-8.7785665392518	4.14220270985437	0.0277957827814111	0.123790208341692
ENSG00000275880	ENSG00000275880	RP11-90L1.8	13	110613082	110616353	-1	-2.39379055349482	-1.03273311593687	0.0278217434611072	0.123838759054081
ENSG00000280711	ENSG00000280711	JADRR	4	128768228	128769948	1	1.94791952750333	0.16713234060444	0.0278180128792716	0.123838759054081
ENSG00000269335	ENSG00000269335	IKBKG	X	154541199	154565046	1	-10.1186305636194	3.49624824144273	0.0278519716494513	0.123939766698735
ENSG00000131323	ENSG00000131323	TRAF3	14	102777476	102911500	1	-7.38250444379406	2.64629491628421	0.0278620005968485	0.123941690958618
ENSG00000136305	ENSG00000136305	CIDEB	14	24305096	24311430	-1	-7.39030083133346	1.99163645376322	0.027875011543499	0.123941690958618
ENSG00000182134	ENSG00000182134	TDRKH	1	151770107	151791416	-1	-9.17556788244597	4.65146811303239	0.027874241471742	0.123941690958618
ENSG00000246526	ENSG00000246526	RP11-539L10.2	4	6687448	6690519	-1	-7.95167327488998	3.67493700683724	0.0279017229422747	0.124026928981511
ENSG00000226479	ENSG00000226479	TMEM185B	2	120221278	120223408	-1	-10.7947393639289	4.15183349742483	0.027938170964669	0.12415538985569
ENSG00000152969	ENSG00000152969	JAKMIP1	4	6026199	6200591	-1	-5.45210925384308	5.35098841467043	0.0279531813079201	0.124188539430406
ENSG00000149926	ENSG00000149926	FAM57B	16	30024427	30052978	-1	1.66840497009543	-0.577166777613486	0.0279805782970041	0.124210219205319
ENSG00000185453	ENSG00000185453	C19orf68	19	48170692	48197620	1	-5.7093000365472	0.214418199058053	0.0279779470443505	0.124210219205319
ENSG00000266088	ENSG00000266088	RP5-1028K7.2	17	40517026	40527002	1	-9.99269450707531	3.3749020035349	0.027980717587141	0.124210219205319
ENSG00000134962	ENSG00000134962	KLB	4	39406853	39451536	1	1.68338591675385	-0.246767381570804	0.0280077707140454	0.124296763338884
ENSG00000084623	ENSG00000084623	EIF3I	1	32221928	32231604	1	-3.19117920892746	7.19491963396479	0.0280580812232492	0.12430478460609
ENSG00000133597	ENSG00000133597	ADCK2	7	140673153	140696261	1	-9.995589082706	3.37820971582935	0.0280673425312285	0.12430478460609
ENSG00000137413	ENSG00000137413	TAF8	6	42050513	42087461	1	-1.48357370067274	4.71451077843497	0.0280775992467699	0.12430478460609
ENSG00000151746	ENSG00000151746	BICD1	12	32106835	32383633	1	-9.51435957874874	2.91913751632086	0.0280356486082615	0.12430478460609
ENSG00000167920	ENSG00000167920	TMEM99	17	40819106	40836274	1	-8.81338176319963	2.61398937398967	0.0280691832196709	0.12430478460609
ENSG00000197301	ENSG00000197301	RP11-366L20.2	12	65851340	65882167	-1	2.17904670319617	-1.05269326531	0.0280704838658681	0.12430478460609
ENSG00000234608	ENSG00000234608	MAPKAPK5-AS1	12	111839764	111842902	-1	-6.89046403487604	6.62253993033157	0.0280763463872049	0.12430478460609
ENSG00000249550	ENSG00000249550	LINC01234	12	113679459	113773683	-1	-2.77570586798753	-0.402841205903585	0.0280242721018471	0.12430478460609
ENSG00000282386	ENSG00000282386	RP11-422P24.12	1	153964361	153965070	1	2.27378988554208	-1.02644772838524	0.0280702745878154	0.12430478460609
ENSG00000130803	ENSG00000130803	ZNF317	19	9140380	9163424	1	-9.1463702817975	2.57473634879269	0.0281282326821062	0.124495436739128
ENSG00000115919	ENSG00000115919	KYNU	2	142877498	143055832	1	1.52487965183512	3.16821409277654	0.0281699151812817	0.124498908603033
ENSG00000169045	ENSG00000169045	HNRNPH1	5	179614178	179634784	-1	1.69976714882369	8.34598647689835	0.0281744353268371	0.124498908603033
ENSG00000184949	ENSG00000184949	FAM227A	22	38578120	38656629	-1	1.39952456300172	0.103136053426286	0.0281666043607521	0.124498908603033
ENSG00000233937	ENSG00000233937	CTC-338M12.4	5	181246523	181272167	1	-8.957886756912	2.40029374641926	0.0281619083937388	0.124498908603033
ENSG00000234956	ENSG00000234956	RP11-356I2.1	6	137730170	137738983	-1	-8.51021838606402	1.99158355729766	0.0281483078137419	0.124498908603033
ENSG00000239969	ENSG00000239969	RP11-163E9.2	7	102364162	102380633	1	-5.2866364920999	0.274095558578635	0.0281686370809125	0.124498908603033
ENSG00000250575	ENSG00000250575	RP4-669L17.8	1	491225	493241	-1	-5.80606978438683	1.39610346538814	0.0281847485057582	0.124511028384154
ENSG00000145331	ENSG00000145331	TRMT10A	4	99546709	99564032	-1	-7.25373427236836	0.933133681022853	0.0282097465692565	0.124587997267605
ENSG00000004777	ENSG00000004777	ARHGAP33	19	35774532	35788822	1	-7.48455200034649	1.11438372238528	0.0282407520113056	0.124657983985492
ENSG00000152430	ENSG00000152430	BOLL	2	197726879	197786762	-1	3.94248113362608	-0.532033505194028	0.0282337109666702	0.124657983985492
ENSG00000011638	ENSG00000011638	TMEM159	16	21158377	21180616	1	-4.9412618371719	1.903298005659	0.0282721664859717	0.124724458679398
ENSG00000072694	ENSG00000072694	FCGR2B	1	161663147	161678654	1	-6.83301755936714	1.40371559457338	0.0282819234442928	0.124724458679398
ENSG00000237914	ENSG00000237914	SIRPG-AS1	20	1633508	1648472	1	2.00043987860472	-0.242314320530668	0.0282861452468022	0.124724458679398
ENSG00000269646	ENSG00000269646	CTD-2331H12.7	19	52923382	52924075	1	-2.70596188879238	-1.08595579665809	0.0282675357556279	0.124724458679398
ENSG00000267312	ENSG00000267312	RP11-1094M14.7	17	35459481	35460550	-1	-5.01436731005287	-0.0681093503952068	0.0283609898910062	0.125020959725912
ENSG00000231770	ENSG00000231770	TMEM44-AS1	3	194584011	194590260	1	5.69244165387959	3.92251807234292	0.0283924097863379	0.125125928123232
ENSG00000264083	ENSG00000264083	RP11-227G15.9	17	32430967	32432841	1	-1.72616112783428	-0.6301364532235	0.0285223323729212	0.125664827360685
ENSG00000251637	ENSG00000251637	RP11-119D9.1	11	67886477	67906350	1	-3.9276771047635	2.10146260364381	0.0285360799072894	0.125691726361861
ENSG00000102181	ENSG00000102181	CD99L2	X	150766337	150898816	-1	-7.01089937965056	0.977869703140692	0.0285472610027332	0.125707309695302
ENSG00000122971	ENSG00000122971	ACADS	12	120725735	120740008	1	-8.06250992969811	1.85062084390114	0.0285750938324067	0.125762528301202
ENSG00000187630	ENSG00000187630	DHRS4L2	14	23969874	24006408	1	-9.00403557840587	2.44213741311157	0.0285749282002953	0.125762528301202
ENSG00000164241	ENSG00000164241	C5orf63	5	127042558	127073492	-1	-7.03725786847353	2.08373965262525	0.028583555626285	0.125766115405433
ENSG00000204410	ENSG00000204410	MSH5	6	31739948	31762834	1	1.54455502739149	2.55077325878988	0.0286075332989755	0.125822568701822
ENSG00000235531	ENSG00000235531	MSC-AS1	8	71828167	72118393	1	-7.20797521530154	2.31575060028449	0.028611686444021	0.125822568701822
ENSG00000272419	ENSG00000272419	RP11-403I13.8	1	145164099	145216058	-1	-5.12511428445981	4.67442839533903	0.0286453987050491	0.125937148490228
ENSG00000233452	ENSG00000233452	STXBP5-AS1	6	146841901	147204614	-1	1.29855306996424	0.822050919269301	0.0286543185003444	0.125942698122706
ENSG00000232573	ENSG00000232573	RPL3P4	14	98972879	98973301	-1	3.48707243304804	5.08549380254344	0.0286686043866874	0.125971823763785
ENSG00000214026	ENSG00000214026	MRPL23	11	1947278	1984522	1	-5.4837815223971	3.68007449053864	0.0287200653617533	0.126164240118792
ENSG00000134042	ENSG00000134042	MRO	18	50795120	50825402	-1	1.74832024965733	0.585343986514275	0.0287296417539869	0.126172608258431
ENSG00000273445	ENSG00000273445	RP11-1399P15.1	2	87477495	87478034	-1	-9.19596393174543	2.90661866443838	0.028755487174565	0.126252401911391
ENSG00000120458	ENSG00000120458	MSANTD2	11	124766498	124800673	-1	-6.00230773633687	0.0868544173657858	0.0287759418103987	0.126308490780792
ENSG00000139537	ENSG00000139537	CCDC65	12	48904110	48931840	1	-9.59266076943216	3.56178917958611	0.0288102292789642	0.126391528661276
ENSG00000173327	ENSG00000173327	MAP3K11	11	65597755	65615382	-1	-2.59084793238591	2.09671808622721	0.0288088872228935	0.126391528661276
ENSG00000162086	ENSG00000162086	ZNF75A	16	3305406	3318852	1	3.59592063784533	5.60908008770574	0.0288242350735542	0.126419251801266
ENSG00000090565	ENSG00000090565	RAB11FIP3	16	425619	523011	1	-7.31455855089917	1.86238021646006	0.0288507188049111	0.126455898156441
ENSG00000172123	ENSG00000172123	SLFN12	17	35411060	35433283	-1	-6.71458270878992	0.830616767496944	0.0288556567022025	0.126455898156441
ENSG00000271857	ENSG00000271857	RP1-244F24.1	6	45421079	45422005	-1	-6.24586170308268	1.07229925569386	0.0288425501349087	0.126455898156441
ENSG00000180902	ENSG00000180902	D2HGDH	2	241734579	241768816	1	3.94767233402623	1.18513605721238	0.0288706922428075	0.12648808612612
ENSG00000105221	ENSG00000105221	AKT2	19	40230317	40285536	-1	-1.85819752481136	3.72766876598046	0.0289598521900097	0.126642565532861
ENSG00000116833	ENSG00000116833	NR5A2	1	200027602	200177424	1	-1.94084456981911	-0.87470122613655	0.0289587105955618	0.126642565532861
ENSG00000142082	ENSG00000142082	SIRT3	11	215458	236931	-1	-9.09129256984435	2.52276443988642	0.0289281538242746	0.126642565532861
ENSG00000229267	ENSG00000229267	AC072062.1	2	214810229	214963274	1	2.46045652094288	-0.682572937460416	0.0289561612381773	0.126642565532861
ENSG00000231752	ENSG00000231752	EMBP1	1	121519112	121571892	1	-4.23084692153848	3.37857680590913	0.0289356300756367	0.126642565532861
ENSG00000234380	ENSG00000234380	LINC01426	21	34745757	34784886	1	1.49314807237165	0.190535929945439	0.0289341684958383	0.126642565532861
ENSG00000263913	ENSG00000263913	AC004812.1	12	120172039	120172126	-1	-1.68315985405106	-0.990309699298783	0.0289408709084466	0.126642565532861
ENSG00000177337	ENSG00000177337	DLGAP1-AS1	18	3593732	3598352	1	-6.03406261311319	2.72640949781902	0.029018998504829	0.126846710339111
ENSG00000227053	ENSG00000227053	RP11-395B7.4	7	101014320	101017608	-1	-6.9032800483571	0.666643700648246	0.0290296721418139	0.126846710339111
ENSG00000271918	ENSG00000271918	CTD-2287O16.5	5	116083807	116085416	-1	-8.31407221704721	1.81967357120794	0.0290294072125228	0.126846710339111
ENSG00000230366	ENSG00000230366	DSCR9	21	37208503	37221736	1	-8.56989406556493	2.29642674356808	0.0290380631029652	0.126849674330536
ENSG00000094804	ENSG00000094804	CDC6	17	40287633	40304657	1	-7.54161257374432	3.74781602533817	0.0290681770010513	0.126852625546334
ENSG00000102743	ENSG00000102743	SLC25A15	13	40789412	40810111	1	-9.39576151017467	4.02171639369422	0.0290695899364098	0.126852625546334
ENSG00000105568	ENSG00000105568	PPP2R1A	19	52190039	52229533	1	-5.54949825031897	7.17484001128073	0.0290611375018317	0.126852625546334
ENSG00000277592	ENSG00000277592	Metazoa_SRP	3	59584169	59584445	1	2.12541882012451	-0.904050034597141	0.0290589281618471	0.126852625546334
ENSG00000107018	ENSG00000107018	RLN1	9	5334969	5339873	-1	-9.2198907472671	2.64193867944404	0.0290840246823995	0.126881950650245
ENSG00000147099	ENSG00000147099	HDAC8	X	72329516	72573103	-1	-10.5505101482999	3.91390946855067	0.0290992115357732	0.126914540474373
ENSG00000008988	ENSG00000008988	RPS20	8	56067295	56074581	-1	1.20006140549623	9.51498215714832	0.029123299819052	0.126923519387232
ENSG00000126953	ENSG00000126953	TIMM8A	X	101345661	101349196	-1	-9.06387519051822	3.24253635939642	0.0291214535441321	0.126923519387232
ENSG00000204344	ENSG00000204344	STK19	6	31971091	31982821	1	-9.53015327806602	3.51872857425708	0.0291321387296651	0.126923519387232
ENSG00000267645	ENSG00000267645	RP11-577H5.5	7	102637049	102671641	-1	-5.59997521025054	-0.077837472346344	0.0291295510719463	0.126923519387232
ENSG00000100412	ENSG00000100412	ACO2	22	41469125	41528989	1	5.83438300573933	5.62519234085445	0.0291779837577029	0.127022313092361
ENSG00000110697	ENSG00000110697	PITPNM1	11	67491768	67506263	-1	2.64014352103987	-0.318558357756498	0.0291720324751875	0.127022313092361
ENSG00000255153	ENSG00000255153	TOLLIP-AS1	11	1309769	1310707	1	-8.21716793190526	2.04507855311481	0.029173385791374	0.127022313092361
ENSG00000149346	ENSG00000149346	SLX4IP	20	10435303	10636829	1	4.56684011151872	3.31497997811648	0.0291903890428725	0.127042690814534
ENSG00000132182	ENSG00000132182	NUP210	3	13316235	13420309	-1	4.66185352801411	5.39577351390784	0.0292336247181564	0.127096332471456
ENSG00000162600	ENSG00000162600	OMA1	1	58415384	58546802	-1	-6.07139522351156	4.62684137796136	0.029230499741246	0.127096332471456
ENSG00000205307	ENSG00000205307	SAP25	7	100572228	100573820	-1	4.11968515658853	1.62129792982506	0.029212454075377	0.127096332471456
ENSG00000215241	ENSG00000215241	RP11-266K4.9	12	8235415	8242564	1	1.41078283333067	1.16181964078392	0.0292239803091042	0.127096332471456
ENSG00000164070	ENSG00000164070	HSPA4L	4	127781821	127840733	1	0.827950404321533	3.8759630288906	0.0292448866675262	0.127111694244399
ENSG00000144026	ENSG00000144026	ZNF514	2	95147330	95165413	-1	-5.20806931018523	-0.369813241285047	0.0292788341646845	0.127158432930173
ENSG00000170322	ENSG00000170322	NFRKB	11	129863636	129895590	-1	-9.40871896244081	2.81917570440481	0.0292782969901103	0.127158432930173
ENSG00000227500	ENSG00000227500	SCAMP4	19	1905214	1926013	1	-2.46622590248661	2.85397224417554	0.029276819471851	0.127158432930173
ENSG00000254187	ENSG00000254187	CTB-78F1.1	5	167653228	167660481	-1	1.77573921019608	0.915171269402264	0.0293025590261866	0.127227874420193
ENSG00000274516	ENSG00000274516	FAM74A6	9	60929774	60936746	1	2.32764962992399	-0.602990870928693	0.0293351242089713	0.127335652643165
ENSG00000140694	ENSG00000140694	PARN	16	14435701	14632728	-1	5.24251025602185	6.48477852599495	0.0293680810206269	0.127349403137162
ENSG00000231643	ENSG00000231643	GHc-210E9.2	X	101191115	101191409	-1	-2.40319293456368	-1.12174621800133	0.0293510677138508	0.127349403137162
